Symbol,Date,Close,High,Low,Open,Volume
AMZN,2015-12-08,677.33,679.99,659.79,663.13,3651908
AMZN,2015-12-09,664.79,679.0,655.68,678.0,5158172
AMZN,2015-12-10,662.32,668.526,659.56,665.59,3455472
AMZN,2015-12-11,640.15,657.88,639.62,651.23,5474420
AMZN,2015-12-14,657.91,658.585,635.27,641.75,4361273
AMZN,2015-12-15,658.64,671.5,657.35,665.03,4753415
AMZN,2015-12-16,675.77,677.35,659.32,663.56,3964470
AMZN,2015-12-17,670.65,682.5,670.65,680.0,3681645
AMZN,2015-12-18,664.14,676.84,664.13,668.65,6841304
AMZN,2015-12-21,664.51,669.9,658.93,668.5,3250900
AMZN,2015-12-22,663.15,668.49,659.26,666.83,2667795
AMZN,2015-12-23,663.7,666.597,656.63,666.5,2722922
AMZN,2015-12-24,662.79,664.68,660.6,663.35,1092970
AMZN,2015-12-25,662.79,662.79,662.79,662.79,0
AMZN,2015-12-28,675.2,675.5,665.5,665.56,3783555
AMZN,2015-12-29,693.97,696.44,677.8893,677.98,5734996
AMZN,2015-12-30,689.07,695.49,686.375,691.89,3519003
AMZN,2015-12-31,675.89,687.75,675.89,686.08,3749560
AMZN,2016-01-01,675.89,675.89,675.89,675.89,0
AMZN,2016-01-04,636.99,657.715,627.51,656.29,9314519
AMZN,2016-01-05,633.79,646.91,627.65,646.86,5822603
AMZN,2016-01-06,632.65,639.79,620.31,622.0,5329197
AMZN,2016-01-07,607.94,630.0,605.21,621.8,7074915
AMZN,2016-01-08,607.05,624.14,606.0,619.66,5512915
AMZN,2016-01-11,617.74,619.85,598.57,612.48,4891551
AMZN,2016-01-12,617.89,625.99,612.2415,625.25,4724100
AMZN,2016-01-13,581.81,620.88,579.16,620.88,7655239
AMZN,2016-01-14,593.0,602.25,569.88,580.25,7237978
AMZN,2016-01-15,570.18,584.62,565.3,572.24,7784523
AMZN,2016-01-18,570.18,570.18,570.18,570.18,0
AMZN,2016-01-19,574.48,584.0,566.45,577.09,4807165
AMZN,2016-01-20,571.77,578.45,547.18,564.36,7966406
AMZN,2016-01-21,575.02,588.81,568.22,573.58,4952217
AMZN,2016-01-22,596.38,600.1,584.1079,588.73,5120144
AMZN,2016-01-25,596.53,608.5,594.56,597.99,4396079
AMZN,2016-01-26,601.25,604.5,590.38,603.45,3765655
AMZN,2016-01-27,583.35,603.39,578.78,601.99,5152853
AMZN,2016-01-28,635.35,638.06,597.55,608.37,14015171
AMZN,2016-01-29,587.0,593.0,570.0,571.98,14677550
AMZN,2016-02-01,574.81,581.8,570.31,578.15,6355123
AMZN,2016-02-02,552.1,571.56,550.09,570.0,6312045
AMZN,2016-02-03,531.07,556.0,521.9,553.5,10048709
AMZN,2016-02-04,536.26,538.99,519.2201,525.0,6199070
AMZN,2016-02-05,502.13,529.45,499.19,529.28,9708929
AMZN,2016-02-08,488.1,493.5,475.21,486.47,9825509
AMZN,2016-02-09,482.07,498.38,474.0,478.01,7077915
AMZN,2016-02-10,490.48,504.66,486.0,491.76,6786181
AMZN,2016-02-11,503.82,509.3,484.0,491.17,7397393
AMZN,2016-02-12,507.08,516.75,501.4932,510.7,5384787
AMZN,2016-02-15,507.08,507.08,507.08,507.08,0
AMZN,2016-02-16,521.1,524.45,511.66,519.48,5118500
AMZN,2016-02-17,534.1,537.48,519.39,528.74,4824002
AMZN,2016-02-18,525.0,541.2,523.73,541.19,4735008
AMZN,2016-02-19,534.9,535.95,515.35,520.71,4974717
AMZN,2016-02-22,559.5,560.65,541.08,542.2,5566553
AMZN,2016-02-23,552.94,556.91,545.33,555.55,4050790
AMZN,2016-02-24,554.04,554.27,533.1501,545.75,6231668
AMZN,2016-02-25,555.15,559.39,545.2946,555.52,4525463
AMZN,2016-02-26,555.23,562.5,553.17,560.12,4877039
AMZN,2016-02-29,552.52,564.81,552.51,554.0,4145396
AMZN,2016-03-01,579.04,579.25,556.0,556.29,5038452
AMZN,2016-03-02,580.21,585.0,573.7,581.75,4582170
AMZN,2016-03-03,577.49,579.866,573.11,577.96,2741292
AMZN,2016-03-04,575.14,581.4,571.065,581.07,3416545
AMZN,2016-03-07,562.8,573.63,555.55,573.54,4932527
AMZN,2016-03-08,560.26,571.35,554.74,557.87,4729952
AMZN,2016-03-09,559.47,560.35,550.125,559.56,4377283
AMZN,2016-03-10,558.93,567.0,547.9,566.74,3919892
AMZN,2016-03-11,569.61,570.06,562.73,566.95,3771310
AMZN,2016-03-14,573.37,576.89,563.05,567.0,3454152
AMZN,2016-03-15,577.02,581.52,567.0,571.0,3876821
AMZN,2016-03-16,574.27,581.32,571.14,576.64,3537669
AMZN,2016-03-17,559.44,571.4,555.01,569.51,5928105
AMZN,2016-03-18,552.08,562.33,546.09,560.94,7296885
AMZN,2016-03-21,553.98,555.24,538.58,548.91,5155732
AMZN,2016-03-22,560.48,562.76,545.05,545.11,4000564
AMZN,2016-03-23,569.63,572.48,558.1,561.0,3983720
AMZN,2016-03-24,582.95,583.55,567.08,567.11,5185539
AMZN,2016-03-25,582.95,582.95,582.95,582.95,0
AMZN,2016-03-28,579.87,584.75,575.56,584.4,3121522
AMZN,2016-03-29,593.86,595.85,576.5,580.15,4392567
AMZN,2016-03-30,598.69,603.24,595.0,596.71,3890461
AMZN,2016-03-31,593.64,600.75,592.21,599.28,2681811
AMZN,2016-04-01,598.5,599.03,588.3,590.49,2917386
AMZN,2016-04-04,593.19,599.5,590.55,599.0,2470825
AMZN,2016-04-05,586.14,593.47,585.25,590.77,2308884
AMZN,2016-04-06,602.08,602.39,587.5,587.52,2849909
AMZN,2016-04-07,591.43,599.6,589.08,598.76,3189037
AMZN,2016-04-08,594.6,597.86,589.0,594.32,2591936
AMZN,2016-04-11,595.93,604.0,594.91,596.14,2704267
AMZN,2016-04-12,603.17,604.06,592.31,598.4,2641062
AMZN,2016-04-13,614.82,616.81,605.29,607.68,4228349
AMZN,2016-04-14,620.75,624.38,615.07,615.07,3512136
AMZN,2016-04-15,625.89,626.77,618.11,621.92,2887681
AMZN,2016-04-18,635.35,637.64,624.9603,625.35,4360883
AMZN,2016-04-19,627.9,638.01,620.8,637.14,4055869
AMZN,2016-04-20,632.99,636.55,623.0,630.0,2609425
AMZN,2016-04-21,631.0,637.82,628.5,631.0,2596298
AMZN,2016-04-22,620.5,628.25,611.56,624.47,5083904
AMZN,2016-04-25,626.2,626.98,616.2511,616.61,2682924
AMZN,2016-04-26,616.88,626.7549,614.88,626.17,2521433
AMZN,2016-04-27,606.57,615.95,601.28,611.8,4068767
AMZN,2016-04-28,602.0,626.8,599.2,615.54,7872605
AMZN,2016-04-29,659.59,669.98,654.0,666.0,10310739
AMZN,2016-05-02,683.85,685.5,662.0251,663.92,6578517
AMZN,2016-05-03,671.32,680.3,670.43,677.36,4923351
AMZN,2016-05-04,670.9,674.0,662.14,662.59,4635462
AMZN,2016-05-05,659.09,676.49,656.0,673.31,4884114
AMZN,2016-05-06,673.95,676.95,656.01,656.05,4365345
AMZN,2016-05-09,679.75,686.98,671.41,673.95,3982161
AMZN,2016-05-10,703.07,704.55,693.5,694.0,6105570
AMZN,2016-05-11,713.23,719.0,701.65,705.79,7338196
AMZN,2016-05-12,717.93,722.45,711.51,717.38,5048150
AMZN,2016-05-13,709.92,719.25,706.51,714.64,4763419
AMZN,2016-05-16,710.66,713.25,700.28,710.13,5432920
AMZN,2016-05-17,695.27,714.47,693.91,709.9,5121357
AMZN,2016-05-18,697.45,702.5399,688.76,689.56,4283189
AMZN,2016-05-19,698.52,699.4,689.56,691.88,3025566
AMZN,2016-05-20,702.8,707.24,700.0,701.05,2916165
AMZN,2016-05-23,696.75,706.0,696.42,704.25,2595082
AMZN,2016-05-24,704.2,707.5,698.0,698.01,3033782
AMZN,2016-05-25,708.35,710.86,705.5159,708.0,3276631
AMZN,2016-05-26,714.91,715.0,707.293,708.33,2446681
AMZN,2016-05-27,712.24,716.6,711.1,715.0,2249164
AMZN,2016-05-30,712.24,712.24,712.24,712.24,0
AMZN,2016-05-31,722.79,724.23,711.32,712.33,3618323
AMZN,2016-06-01,719.44,726.43,718.22,720.9,3263107
AMZN,2016-06-02,728.24,728.28,715.5001,720.97,3026583
AMZN,2016-06-03,725.54,727.0,718.43,726.74,3367306
AMZN,2016-06-06,726.73,731.5,724.42,726.5,2704806
AMZN,2016-06-07,723.74,730.0,720.55,729.89,2732463
AMZN,2016-06-08,726.64,729.42,721.6,726.4,2223366
AMZN,2016-06-09,727.65,728.91,722.3,723.1,2170318
AMZN,2016-06-10,717.91,724.98,714.21,722.35,3425718
AMZN,2016-06-13,715.24,721.99,711.16,714.01,3352201
AMZN,2016-06-14,719.3,720.805,712.27,712.33,2506922
AMZN,2016-06-15,714.26,722.56,713.3522,722.0,2709447
AMZN,2016-06-16,717.51,718.0,705.3,712.05,3097961
AMZN,2016-06-17,706.39,718.2,699.18,718.19,5897788
AMZN,2016-06-20,714.01,721.31,710.81,713.5,3677162
AMZN,2016-06-21,715.82,718.4,712.721,715.72,2137534
AMZN,2016-06-22,710.6,717.0,707.565,716.58,2260454
AMZN,2016-06-23,722.08,722.12,712.5,715.5,2824974
AMZN,2016-06-24,698.96,712.5292,692.2,693.0,7632511
AMZN,2016-06-27,691.36,696.8189,682.115,692.01,5584037
AMZN,2016-06-28,707.95,708.0,698.1714,700.0,4036957
AMZN,2016-06-29,715.6,719.5,713.54,715.75,3070052
AMZN,2016-06-30,715.62,719.37,712.54,717.2,2855142
AMZN,2016-07-01,725.68,728.0,716.54,717.32,2920423
AMZN,2016-07-04,725.68,725.68,725.68,725.68,0
AMZN,2016-07-05,728.1,728.11,719.61,722.8,2431431
AMZN,2016-07-06,737.61,737.77,722.58,725.71,3938249
AMZN,2016-07-07,736.57,739.55,731.63,739.33,2945783
AMZN,2016-07-08,745.81,746.1,738.0,740.14,3429217
AMZN,2016-07-11,753.78,755.9,747.0,750.0,3195272
AMZN,2016-07-12,748.21,757.34,740.33,756.86,5623657
AMZN,2016-07-13,742.63,756.87,741.25,746.76,4142265
AMZN,2016-07-14,741.2,749.04,739.02,748.86,2390472
AMZN,2016-07-15,735.44,746.55,734.05,746.55,3121385
AMZN,2016-07-18,736.07,741.5954,728.72,735.49,2954914
AMZN,2016-07-19,739.95,743.33,732.31,732.5,2216820
AMZN,2016-07-20,745.72,746.25,740.7,744.0,2214023
AMZN,2016-07-21,744.43,749.36,742.7918,747.5,2317072
AMZN,2016-07-22,744.86,751.28,743.53,747.79,2277711
AMZN,2016-07-25,739.61,748.5,735.35,746.55,2679290
AMZN,2016-07-26,735.59,743.13,732.7525,742.71,2529692
AMZN,2016-07-27,736.67,740.94,733.86,737.97,2913134
AMZN,2016-07-28,752.61,753.36,739.7,745.98,7617580
AMZN,2016-07-29,758.81,766.0,755.0,765.0,6777050
AMZN,2016-08-01,767.74,770.5,757.06,759.87,3578205
AMZN,2016-08-02,760.58,765.01,757.02,763.81,3603280
AMZN,2016-08-03,754.64,758.89,752.25,757.06,3581525
AMZN,2016-08-04,760.77,765.0,750.35,753.7,3178208
AMZN,2016-08-05,765.98,768.47,763.09,764.81,2704391
AMZN,2016-08-08,766.56,767.0,761.015,766.81,1986272
AMZN,2016-08-09,768.31,772.6,766.9,767.39,1876091
AMZN,2016-08-10,768.56,772.1,766.19,769.8,1604280
AMZN,2016-08-11,771.24,773.75,769.12,769.94,2019740
AMZN,2016-08-12,772.56,773.15,768.4225,768.46,1563318
AMZN,2016-08-15,768.49,772.04,767.71,771.9,2118521
AMZN,2016-08-16,764.04,768.7317,763.82,768.62,1604561
AMZN,2016-08-17,764.63,765.22,759.199,764.41,1891116
AMZN,2016-08-18,764.46,765.17,760.6,764.0,1458834
AMZN,2016-08-19,757.31,762.49,756.89,761.9,2343237
AMZN,2016-08-22,759.48,759.85,752.1,757.5,1679251
AMZN,2016-08-23,762.45,764.7,761.0,763.31,1524131
AMZN,2016-08-24,757.25,763.41,755.36,763.0,1744107
AMZN,2016-08-25,759.22,760.56,754.741,756.0,1622992
AMZN,2016-08-26,769.0,770.0,759.795,760.05,2776830
AMZN,2016-08-29,771.29,774.98,768.6,768.72,2198560
AMZN,2016-08-30,767.58,771.8358,765.56,771.05,1709158
AMZN,2016-08-31,769.16,769.64,764.0,766.6,1633789
