Symbol,Date,Close,High,Low,Open,Volume
AAL,2015-05-13,48.49,49.85,48.4,49.27,8553119
AAL,2015-05-14,48.815,49.09,48.5,48.94,7980104
AAL,2015-05-15,48.665,49.45,48.56,49.38,6650381
AAL,2015-05-18,49.0,49.17,48.38,48.57,6152250
AAL,2015-05-19,47.85,49.68,47.7,49.48,14984942
AAL,2015-05-20,43.06,47.56,42.97,47.56,51460347
AAL,2015-05-21,42.47,43.39,42.4,43.175,23895773
AAL,2015-05-22,42.61,42.93,42.02,42.7,16113064
AAL,2015-05-25,42.61,42.61,42.61,42.61,0
AAL,2015-05-26,41.555,43.09,41.36,43.05,17481066
AAL,2015-05-27,42.24,42.45,41.6,41.64,13017827
AAL,2015-05-28,41.97,42.5,41.77,42.27,9238835
AAL,2015-05-29,42.37,42.6,41.32,41.68,13236123
AAL,2015-06-01,44.18,44.38,42.09,42.61,21917072
AAL,2015-06-02,43.775,44.105,43.04,43.34,14832921
AAL,2015-06-03,43.13,43.91,43.01,43.35,13272584
AAL,2015-06-04,42.17,43.98,41.88,43.05,14128026
AAL,2015-06-05,41.72,42.58,41.71,42.13,9951149
AAL,2015-06-08,39.86,41.24,39.27,41.17,25757794
AAL,2015-06-09,40.325,40.72,38.45,38.8,27024764
AAL,2015-06-10,40.43,41.213,39.7,40.22,15731942
AAL,2015-06-11,40.02,41.26,39.94,40.75,10116732
AAL,2015-06-12,40.705,40.995,39.76,39.813,10333824
AAL,2015-06-15,40.07,41.0,40.01,40.43,8830268
AAL,2015-06-16,39.48,40.3202,39.32,40.13,9212092
AAL,2015-06-17,39.88,40.09,38.91,39.28,9567438
AAL,2015-06-18,39.975,40.22,39.61,39.88,10647022
AAL,2015-06-19,41.56,41.89,40.3,40.33,20198313
AAL,2015-06-22,43.03,43.25,42.24,42.92,15120162
AAL,2015-06-23,42.725,43.42,42.35,42.99,10701960
AAL,2015-06-24,42.24,42.92,42.07,42.67,6895903
AAL,2015-06-25,42.24,43.42,42.2,42.64,8174154
AAL,2015-06-26,41.44,42.58,41.33,42.42,9819882
AAL,2015-06-29,39.75,41.32,39.59,40.77,17651705
AAL,2015-06-30,39.935,40.605,39.93,40.2,11184512
AAL,2015-07-01,38.8,40.9,37.8,40.62,24907070
AAL,2015-07-02,39.03,39.805,38.4,38.92,11080020
AAL,2015-07-03,39.03,39.03,39.03,39.03,0
AAL,2015-07-06,39.73,40.0,39.08,39.09,9157738
AAL,2015-07-07,40.675,40.74,39.26,39.93,10375901
AAL,2015-07-08,39.31,40.31,39.14,40.3,11193029
AAL,2015-07-09,39.67,40.28,39.655,39.84,8490876
AAL,2015-07-10,41.21,41.64,40.5,40.51,16451678
AAL,2015-07-13,42.42,42.72,41.96,41.96,12076978
AAL,2015-07-14,42.06,42.46,41.29,42.04,12701464
AAL,2015-07-15,41.54,42.22,40.39,41.39,17922765
AAL,2015-07-16,41.39,42.22,41.3,41.81,12111338
AAL,2015-07-17,41.4,41.84,41.241,41.45,9735964
AAL,2015-07-20,40.55,41.71,40.44,41.55,7645875
AAL,2015-07-21,40.9,41.3,40.49,40.5,7300014
AAL,2015-07-22,41.43,41.61,40.96,40.96,8302897
AAL,2015-07-23,42.61,43.81,42.0,42.78,16579875
AAL,2015-07-24,39.63,43.11,39.62,43.0,20152599
AAL,2015-07-27,40.14,40.81,38.9,39.63,12071366
AAL,2015-07-28,41.17,41.38,40.18,40.18,8186040
AAL,2015-07-29,40.73,41.33,40.44,41.09,6801435
AAL,2015-07-30,40.27,40.93,39.92,40.58,5855845
AAL,2015-07-31,40.1,40.54,39.88,40.53,6955874
AAL,2015-08-03,41.71,41.85,40.21,40.24,9261863
AAL,2015-08-04,42.74,42.77,41.88,42.15,13354267
AAL,2015-08-05,42.96,43.3,42.592,42.85,7581022
AAL,2015-08-06,42.18,43.45,41.76,43.25,7395473
AAL,2015-08-07,41.49,42.48,41.4,42.21,5588631
AAL,2015-08-10,41.68,42.43,41.45,41.75,6860606
AAL,2015-08-11,42.7,43.42,41.6501,41.74,10378553
AAL,2015-08-12,42.52,42.68,40.68,42.37,10434817
AAL,2015-08-13,42.67,43.275,42.27,42.76,6605820
AAL,2015-08-14,42.88,43.17,42.35,42.35,4857867
AAL,2015-08-17,43.95,44.015,42.82,42.96,8385396
AAL,2015-08-18,43.63,44.45,43.24,44.06,6317183
AAL,2015-08-19,43.53,44.27,43.21,43.53,8373958
AAL,2015-08-20,41.98,43.52,41.78,42.84,8905660
AAL,2015-08-21,39.75,41.6,39.75,41.4,16241613
AAL,2015-08-24,37.62,39.8999,34.1,36.0,19612661
AAL,2015-08-25,37.5,39.49,37.49,39.39,12820340
AAL,2015-08-26,38.85,39.01,36.97,38.77,15679843
AAL,2015-08-27,39.03,39.45,37.97,39.17,13793641
AAL,2015-08-28,38.62,39.58,38.35,38.93,11824990
AAL,2015-08-31,38.98,39.76,38.62,38.63,12409620
AAL,2015-09-01,39.2,39.81,38.5,38.63,16042613
AAL,2015-09-02,41.51,41.51,39.8,39.97,19316788
AAL,2015-09-03,40.89,41.91,40.78,41.84,9905603
AAL,2015-09-04,40.6,41.32,40.15,40.4,9738424
AAL,2015-09-07,40.6,40.6,40.6,40.6,0
AAL,2015-09-08,40.8,41.58,40.69,41.28,10814770
AAL,2015-09-09,41.0,42.18,40.6268,41.15,12481224
AAL,2015-09-10,41.21,41.88,40.71,41.39,9181582
AAL,2015-09-11,42.15,42.15,41.05,41.22,8635243
AAL,2015-09-14,42.29,42.5,41.84,42.17,7362535
AAL,2015-09-15,42.64,42.85,41.89,42.36,7009325
AAL,2015-09-16,43.06,43.2467,42.24,42.4,7703119
AAL,2015-09-17,43.99,44.59,42.9899,43.11,12835651
AAL,2015-09-18,43.49,44.03,43.275,43.43,12446861
AAL,2015-09-21,43.23,44.005,42.88,43.72,6687215
AAL,2015-09-22,41.19,43.08,40.92,42.77,12483661
AAL,2015-09-23,41.24,41.5,40.5001,41.32,8248801
AAL,2015-09-24,40.25,41.15,39.915,41.15,10507272
AAL,2015-09-25,40.24,41.03,39.92,40.93,7524947
AAL,2015-09-28,39.08,40.18,38.64,39.87,9635911
AAL,2015-09-29,39.18,39.7693,38.79,39.05,7478790
AAL,2015-09-30,38.83,39.68,37.72,39.18,15823720
AAL,2015-10-01,39.2,39.27,37.84,38.5,9175087
AAL,2015-10-02,38.63,38.77,37.42,38.75,12276284
AAL,2015-10-05,40.19,40.3,38.82,38.9,9421801
AAL,2015-10-06,38.13,40.37,38.08,39.95,13031992
AAL,2015-10-07,39.31,39.41,37.76,38.41,10513746
AAL,2015-10-08,39.74,40.03,38.7,39.21,8308146
AAL,2015-10-09,42.42,42.49,40.25,40.27,16835519
AAL,2015-10-12,43.84,43.88,42.55,42.59,11443308
AAL,2015-10-13,43.41,43.97,42.52,42.7,13250274
AAL,2015-10-14,43.8,44.5,43.23,44.0,11125778
AAL,2015-10-15,44.46,44.48,43.5,44.1,8185397
AAL,2015-10-16,43.71,44.02,42.86,43.95,11572941
AAL,2015-10-19,44.45,44.49,43.62,43.83,8934601
AAL,2015-10-20,44.79,45.1811,44.45,44.54,7610771
AAL,2015-10-21,44.31,45.18,44.09,44.49,6941202
AAL,2015-10-22,45.99,46.01,44.36,44.89,14444639
AAL,2015-10-23,45.67,46.42,43.81,46.37,20281404
AAL,2015-10-26,46.47,46.57,44.99,45.36,11026228
AAL,2015-10-27,46.46,46.69,45.65,46.41,6824082
AAL,2015-10-28,45.86,46.36,45.23,46.2,7629738
AAL,2015-10-29,45.86,46.1,45.21,45.63,5234359
AAL,2015-10-30,46.22,46.77,45.71,45.77,8589743
AAL,2015-11-02,46.47,46.82,46.2,46.2,6189311
AAL,2015-11-03,46.5,47.09,46.08,47.02,6983205
AAL,2015-11-04,45.63,46.45,45.15,46.42,8081357
AAL,2015-11-05,45.6,45.83,45.03,45.7,5865538
AAL,2015-11-06,45.34,45.97,45.05,45.51,11669625
AAL,2015-11-09,44.65,45.21,44.56,45.17,7214613
AAL,2015-11-10,44.49,45.16,44.0201,44.69,5935317
AAL,2015-11-11,44.39,44.95,44.37,44.76,4416989
AAL,2015-11-12,43.9,44.52,43.82,44.29,5951056
AAL,2015-11-13,43.45,44.23,43.12,43.67,7486143
AAL,2015-11-16,42.83,42.84,41.85,42.41,10201130
AAL,2015-11-17,42.3,43.46,42.05,43.0,9596532
AAL,2015-11-18,41.75,42.32,41.01,42.32,11071087
AAL,2015-11-19,42.3,42.7299,41.89,41.94,6545456
AAL,2015-11-20,42.2,42.71,42.05,42.4,5655961
AAL,2015-11-23,42.3,42.74,41.81,42.11,4166051
AAL,2015-11-24,41.23,41.64,40.45,41.02,7577977
AAL,2015-11-25,41.31,41.5,40.96,41.35,4276646
AAL,2015-11-26,41.31,41.31,41.31,41.31,0
AAL,2015-11-27,41.69,42.25,41.1701,41.38,3066773
AAL,2015-11-30,41.26,41.99,40.98,41.75,6450862
AAL,2015-12-01,43.26,43.3,41.3,41.47,8912859
AAL,2015-12-02,43.82,44.53,43.53,44.09,8010351
AAL,2015-12-03,43.27,44.6,42.92,43.65,7235252
AAL,2015-12-04,44.97,44.99,43.82,43.82,9460935
AAL,2015-12-07,45.78,46.49,45.22,45.35,8911719
AAL,2015-12-08,44.55,45.51,44.07,45.1,9043652
AAL,2015-12-09,43.65,45.19,43.19,44.3,8001018
AAL,2015-12-10,44.09,44.48,43.54,43.79,7955619
AAL,2015-12-11,42.09,43.5869,42.06,43.28,10235210
AAL,2015-12-14,41.77,42.87,41.08,42.26,10778159
AAL,2015-12-15,42.595,42.82,41.92,41.97,7097307
AAL,2015-12-16,43.2,43.49,42.12,42.99,7850944
AAL,2015-12-17,42.46,43.95,42.45,43.33,7224974
AAL,2015-12-18,41.09,42.31,40.7,41.61,17809958
AAL,2015-12-21,42.4,42.43,41.35,41.35,6597508
AAL,2015-12-22,42.895,43.08,42.3599,42.56,5704730
AAL,2015-12-23,43.29,43.385,42.43,42.78,6093603
AAL,2015-12-24,43.81,44.19,43.11,43.27,3307108
AAL,2015-12-25,43.81,43.81,43.81,43.81,0
AAL,2015-12-28,43.23,44.04,42.91,43.62,4148044
AAL,2015-12-29,43.5,43.62,43.03,43.25,4006936
AAL,2015-12-30,42.8,43.64,42.46,43.64,5463608
AAL,2015-12-31,42.35,42.57,41.83,42.54,6813757
AAL,2016-01-01,42.35,42.35,42.35,42.35,0
AAL,2016-01-04,40.91,41.3501,40.3,41.29,12037151
AAL,2016-01-05,40.52,41.49,39.95,41.18,10514164
AAL,2016-01-06,41.23,41.7,40.0,40.05,12393780
AAL,2016-01-07,40.45,41.52,39.68,40.97,11312876
AAL,2016-01-08,40.37,41.36,40.26,40.94,8853096
AAL,2016-01-11,41.08,41.2,39.9,40.56,15877511
AAL,2016-01-12,42.0,42.36,40.48,41.15,12635992
AAL,2016-01-13,40.1,42.74,39.66,42.17,12718577
AAL,2016-01-14,40.55,40.78,38.86,40.21,11756473
AAL,2016-01-15,38.76,39.89,38.37,39.04,18924825
AAL,2016-01-18,38.76,38.76,38.76,38.76,0
AAL,2016-01-19,38.86,39.78,38.21,39.59,10505908
AAL,2016-01-20,39.06,39.845,36.2,38.53,16089109
AAL,2016-01-21,39.79,40.0,38.02,38.93,9781683
AAL,2016-01-22,40.16,40.72,39.57,40.0,7247031
AAL,2016-01-25,38.88,40.16,38.82,40.02,10113170
AAL,2016-01-26,39.64,39.75,38.44,38.73,8099029
AAL,2016-01-27,39.69,40.87,39.48,40.15,10185956
AAL,2016-01-28,38.14,39.79,37.66,39.61,17112266
AAL,2016-01-29,38.99,39.085,36.5982,37.52,20957476
AAL,2016-02-01,39.38,39.94,38.63,39.0,12023520
AAL,2016-02-02,37.03,38.97,37.0,38.83,12401401
AAL,2016-02-03,37.51,37.61,35.755,37.38,12391194
AAL,2016-02-04,38.21,38.6,36.701,37.34,8599627
AAL,2016-02-05,36.75,38.49,36.53,37.71,10072744
AAL,2016-02-08,35.55,36.16,34.76,36.08,12821858
AAL,2016-02-09,36.19,36.75,34.91,34.93,11143254
AAL,2016-02-10,37.12,37.64,36.5301,36.57,8114127
AAL,2016-02-11,36.49,37.2199,36.17,36.47,8096031
AAL,2016-02-12,37.82,37.98,36.42,36.92,9412821
AAL,2016-02-15,37.82,37.82,37.82,37.82,0
AAL,2016-02-16,38.61,38.77,37.53,38.13,7147467
AAL,2016-02-17,39.34,39.83,38.87,38.95,8432477
AAL,2016-02-18,39.54,39.68,38.96,39.36,9605849
AAL,2016-02-19,39.76,40.07,39.04,39.16,11052389
AAL,2016-02-22,40.84,40.93,40.07,40.14,9997306
AAL,2016-02-23,40.38,40.81,40.17,40.56,6432202
AAL,2016-02-24,40.66,40.83,39.39,40.02,6103693
AAL,2016-02-25,41.36,41.38,40.41,40.76,6936437
AAL,2016-02-26,40.87,41.6,40.38,41.5,7467225
AAL,2016-02-29,41.0,41.34,40.5,40.77,5791341
AAL,2016-03-01,41.83,42.02,41.06,41.44,7885768
AAL,2016-03-02,41.59,41.8,41.29,41.47,7913743
AAL,2016-03-03,41.88,42.24,41.23,41.52,8812844
AAL,2016-03-04,41.63,42.17,41.42,42.17,9474058
AAL,2016-03-07,42.13,42.23,40.9,41.31,6961033
AAL,2016-03-08,40.77,41.41,40.05,41.3,8418307
AAL,2016-03-09,41.65,41.72,40.52,40.74,8546320
AAL,2016-03-10,41.63,42.11,40.91,42.11,5814184
AAL,2016-03-11,42.47,42.5,41.7,41.89,5701486
AAL,2016-03-14,42.59,42.7,42.12,42.31,4567995
AAL,2016-03-15,42.11,42.4866,41.98,42.3,4445364
AAL,2016-03-16,42.31,42.43,41.5903,41.81,4792939
AAL,2016-03-17,42.1,42.31,41.82,42.31,5960628
AAL,2016-03-18,43.44,43.53,41.75,42.31,13745965
AAL,2016-03-21,43.47,43.78,43.28,43.32,4756375
AAL,2016-03-22,42.76,43.02,41.84,42.0,6721590
AAL,2016-03-23,41.92,42.8599,41.58,42.8,9583382
AAL,2016-03-24,40.5,41.95,40.19,41.88,12515149
AAL,2016-03-25,40.5,40.5,40.5,40.5,0
AAL,2016-03-28,40.91,41.34,40.33,41.0,6402846
AAL,2016-03-29,41.35,41.4295,40.77,40.9,6794023
AAL,2016-03-30,41.38,42.0699,41.36,41.75,6076819
AAL,2016-03-31,41.01,41.68,40.98,41.5,8138009
AAL,2016-04-01,39.52,40.16,39.27,40.13,11244108
AAL,2016-04-04,39.37,40.24,39.1511,39.81,7831606
AAL,2016-04-05,38.93,39.38,38.74,39.13,7648428
AAL,2016-04-06,38.9,39.07,38.34,39.07,5649968
AAL,2016-04-07,38.36,39.05,37.91,38.66,8206668
AAL,2016-04-08,38.5,38.72,38.12,38.7,6087408
AAL,2016-04-11,38.73,39.55,38.67,38.79,7932341
AAL,2016-04-12,39.19,39.43,38.76,38.82,6426030
AAL,2016-04-13,39.94,40.01,38.89,39.3,12493627
AAL,2016-04-14,41.17,41.66,40.2496,40.34,10133381
AAL,2016-04-15,40.91,41.36,40.72,41.3,6982204
AAL,2016-04-18,40.92,41.26,40.435,41.18,5245673
AAL,2016-04-19,41.34,41.76,40.9658,40.99,6650663
AAL,2016-04-20,41.26,41.71,41.11,41.36,5018209
AAL,2016-04-21,40.01,40.93,39.8,40.8,10782629
AAL,2016-04-22,38.21,38.49,37.01,37.68,20939508
AAL,2016-04-25,37.0,38.4,36.915,38.16,12670142
AAL,2016-04-26,36.92,37.49,36.26,37.27,14692670
AAL,2016-04-27,36.71,37.29,36.52,36.79,12305033
AAL,2016-04-28,35.97,37.09,35.89,37.04,9836832
AAL,2016-04-29,34.69,35.83,34.1,35.81,17807211
AAL,2016-05-02,34.43,35.165,34.4,34.99,8829819
AAL,2016-05-03,34.58,34.77,33.85,34.76,10674224
AAL,2016-05-04,33.21,34.3,33.0,34.17,13412403
AAL,2016-05-05,32.805,33.52,32.73,33.28,11606138
AAL,2016-05-06,33.03,33.15,32.19,32.67,12749112
AAL,2016-05-09,32.94,33.8,32.94,33.03,9312525
AAL,2016-05-10,33.77,33.8,33.09,33.24,8124366
AAL,2016-05-11,32.86,34.04,32.85,33.68,8148588
AAL,2016-05-12,31.33,33.0199,31.29,33.01,14228217
AAL,2016-05-13,31.51,32.01,31.08,31.09,10132516
AAL,2016-05-16,32.12,32.3,30.99,31.81,12397759
AAL,2016-05-17,32.64,33.29,32.02,32.25,13303448
AAL,2016-05-18,32.61,33.36,32.34,32.61,9136275
AAL,2016-05-19,32.15,32.59,31.69,32.28,8875353
AAL,2016-05-20,32.01,32.81,31.95,32.3,7277953
AAL,2016-05-23,31.73,32.29,31.7,32.03,6498413
AAL,2016-05-24,32.15,32.275,31.85,31.89,6962729
AAL,2016-05-25,32.17,32.9,32.1,32.39,7403238
AAL,2016-05-26,31.51,32.341,31.37,32.13,7222797
AAL,2016-05-27,31.65,31.84,31.4137,31.6,8573689
AAL,2016-05-30,31.65,31.65,31.65,31.65,0
AAL,2016-05-31,31.91,31.97,31.33,31.75,9618738
AAL,2016-06-01,31.95,32.26,31.73,31.94,6416243
AAL,2016-06-02,31.67,32.07,31.5799,31.67,6813295
AAL,2016-06-03,30.81,31.6,30.37,31.59,12424133
AAL,2016-06-06,31.26,31.3,30.38,30.77,8335438
AAL,2016-06-07,32.36,32.87,31.1,31.46,12424206
AAL,2016-06-08,32.51,32.97,32.22,32.63,8173130
AAL,2016-06-09,33.4,33.58,32.25,32.25,8188321
AAL,2016-06-10,33.14,33.4792,32.64,32.8,8252307
AAL,2016-06-13,31.8,32.99,31.64,32.99,9225556
AAL,2016-06-14,30.36,31.97,30.02,31.81,13802855
AAL,2016-06-15,30.49,31.1,30.45,30.65,8152255
AAL,2016-06-16,29.14,29.8,29.02,29.8,18236714
AAL,2016-06-17,29.34,29.55,28.85,29.1,15301910
AAL,2016-06-20,29.71,30.39,29.64,29.75,8359297
AAL,2016-06-21,30.02,30.39,29.69,30.29,8922946
AAL,2016-06-22,29.89,30.33,29.82,30.05,6675906
AAL,2016-06-23,30.33,30.49,29.77,30.25,9139949
AAL,2016-06-24,27.05,28.5,27.04,28.2,36049898
AAL,2016-06-27,25.27,26.85,24.85,26.85,23200027
AAL,2016-06-28,26.77,26.88,25.76,26.12,20026097
AAL,2016-06-29,27.7,28.065,26.94,26.94,15008769
AAL,2016-06-30,28.31,28.31,27.49,27.86,11148266
AAL,2016-07-01,29.33,29.52,28.2,28.26,13249962
AAL,2016-07-04,29.33,29.33,29.33,29.33,0
AAL,2016-07-05,28.93,29.16,28.19,29.09,9467046
AAL,2016-07-06,28.35,28.4,27.12,27.76,18757538
AAL,2016-07-07,29.4,29.47,28.31,28.39,11779807
AAL,2016-07-08,30.04,30.2766,29.7,29.8,13659253
AAL,2016-07-11,31.16,31.44,30.22,30.23,12374382
AAL,2016-07-12,34.66,34.89,32.75,32.78,25515686
AAL,2016-07-13,34.45,35.29,34.115,35.0,15215087
AAL,2016-07-14,35.88,36.19,35.0,35.11,16884414
AAL,2016-07-15,35.89,36.06,35.32,35.51,9817118
AAL,2016-07-18,36.03,36.34,35.76,36.03,8606791
AAL,2016-07-19,36.01,36.08,35.33,35.78,7956271
AAL,2016-07-20,35.92,36.725,35.39,36.07,13098351
AAL,2016-07-21,34.96,35.56,34.44,35.1,16429851
AAL,2016-07-22,36.36,36.56,35.6,36.45,14704699
AAL,2016-07-25,35.8,36.3989,35.52,36.35,9526661
AAL,2016-07-26,36.55,36.68,35.65,35.91,8871189
AAL,2016-07-27,36.2,36.6,35.9,36.5,6671186
AAL,2016-07-28,36.34,36.53,35.75,36.07,6519640
AAL,2016-07-29,35.5,36.739,35.5,36.26,9138561
AAL,2016-08-01,35.6,35.75,35.1,35.54,7058968
AAL,2016-08-02,33.51,35.4,33.38,35.39,12100443
AAL,2016-08-03,33.48,33.96,33.17,33.47,8254208
AAL,2016-08-04,33.58,33.77,33.0,33.57,6384697
AAL,2016-08-05,34.44,34.72,33.68,33.71,16437180
AAL,2016-08-08,34.35,34.88,34.12,34.22,7142394
AAL,2016-08-09,34.59,35.5,34.54,35.21,7307238
AAL,2016-08-10,34.18,34.75,33.74,34.59,5878383
AAL,2016-08-11,34.96,35.08,34.24,34.25,7666723
AAL,2016-08-12,34.92,35.17,34.66,34.74,6064005
AAL,2016-08-15,35.87,36.05,34.9,34.96,7137204
AAL,2016-08-16,36.75,36.79,35.63,35.67,9384959
AAL,2016-08-17,36.6,36.75,36.19,36.68,8002043
AAL,2016-08-18,36.67,36.695,36.05,36.43,5293057
AAL,2016-08-19,36.49,36.74,36.101,36.44,6675287
AAL,2016-08-22,36.0,36.48,35.86,36.33,5189371
AAL,2016-08-23,36.4,36.65,36.18,36.32,5402244
AAL,2016-08-24,36.65,36.99,36.19,36.27,5946506
AAL,2016-08-25,36.72,36.94,36.32,36.34,5446011
AAL,2016-08-26,36.23,36.84,36.02,36.68,6257687
AAL,2016-08-29,36.17,36.41,36.05,36.13,4760672
AAL,2016-08-30,37.05,37.355,35.35,35.45,14509340
AAL,2016-08-31,36.3,36.98,35.63,36.97,13111735
AAL,2016-09-01,36.24,36.71,35.88,36.53,6940639
AAL,2016-09-02,36.53,36.7,36.0,36.0,5429115
AAL,2016-09-05,36.53,36.53,36.53,36.53,0
AAL,2016-09-06,36.96,36.97,36.36,36.45,5501735
AAL,2016-09-07,38.75,39.52,37.42,37.5,13774999
AAL,2016-09-08,39.35,39.41,38.43,38.68,7101532
AAL,2016-09-09,38.49,39.34,38.17,39.0,8623597
AAL,2016-09-12,38.34,38.38,36.62,37.22,11959828
AAL,2016-09-13,37.37,38.31,37.22,38.12,9330297
AAL,2016-09-14,36.39,37.2,36.25,37.0,8092808
AAL,2016-09-15,36.41,36.63,35.85,36.31,7805325
AAL,2016-09-16,35.49,36.36,35.47,36.26,10724815
AAL,2016-09-19,35.44,36.11,35.35,35.66,5422349
AAL,2016-09-20,35.15,35.86,35.13,35.75,6666508
AAL,2016-09-21,34.67,35.15,33.9,35.0,10408214
